company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/travel-ad-network,Travora Networks,|Travel|,Travel,USA,NY,New York City,New York,/organization/mediashift,MediaShift,|Advertising|,Advertising,USA,CA,Anaheim,Newport Beach,2013-02-11T00:00:00,2013-02,2013-Q1,2013,,USD
/organization/trekserve,TrekServe,|E-Commerce|,E-Commerce,USA,NY,New York City,New York,/organization/spatial-networks,Spatial Networks,|Mobile|,Mobile,,,,,2009-01-15T00:00:00,2009-01,2009-Q1,2009,,USD
/organization/trendrr,Trendrr,|Social Television|Real Time|Social Media|Business Intelligence|Analytics|Enterprise Software|,Social Television,USA,NY,New York City,New York,/organization/twitter,Twitter,|Software|SMS|MicroBlogging|Messaging|Social Media|,Software,USA,CA,SF Bay Area,San Francisco,2013-08-28T00:00:00,2013-08,2013-Q3,2013,,USD
/organization/trendslide,Trendslide,|Business Intelligence|Mobile|,Mobile,USA,NH,"Manchester, New Hampshire",Manchester,/organization/dyn,Dyn,|Internet|Cloud Computing|Web Hosting|,Internet,GBR,,London,Brighton,2013-05-13T00:00:00,2013-05,2013-Q2,2013,,USD
/organization/trenstar,TrenStar,|Software|,Software,USA,CO,Denver,Greenwood Village,/organization/fluensee,TrackX,|Enterprise Software|,Enterprise Software,,,,,2008-07-28T00:00:00,2008-07,2008-Q3,2008,,USD
/organization/treo-solutions,Treo Solutions,|Health and Wellness|,Health and Wellness,USA,NY,Detroit,Troy,/organization/3m,3M,|Systems|Automotive|Electronics|Enterprise Software|,Automotive,USA,MN,Twin Cities,Saint Paul,2014-02-21T00:00:00,2014-02,2014-Q1,2014,,USD
/organization/tri-ed,Tri-Ed,|Security|,Security,USA,NY,Twin Cities,Woodbury,/organization/anixter-international,Anixter International,|Hardware + Software|,Hardware + Software,,,,,2014-08-11T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/tri-star-electronics-international,Tri-Star Electronics International,|Hardware + Software|,Hardware + Software,USA,CA,Los Angeles,El Segundo,/organization/carlisle,Carlisle,|None|,None,USA,NC,Charlotte,Charlotte,2011-11-14T00:00:00,2011-11,2011-Q4,2011,"285,000,000",USD
/organization/triaccess-technologies,TriAccess Technologies,|Semiconductors|,Semiconductors,USA,CA,Napa Valley,Santa Rosa,/organization/triquint-semiconductor,TriQuint Semiconductor,|Semiconductors|,Semiconductors,USA,OR,"Portland, Oregon",Hillsboro,2009-09-03T00:00:00,2009-09,2009-Q3,2009,,USD
/organization/triax-pharmaceuticals,Triax Pharmaceuticals,|Biotechnology|,Biotechnology,USA,NJ,Newark,Cranford,/organization/precision-dermatology,PreCision Dermatology,|Biotechnology|,Biotechnology,USA,RI,Providence,Cumberland,2012-05-01T00:00:00,2012-05,2012-Q2,2012,,USD
/organization/tribe,Tribe,|Social Media|,Social Media,USA,CA,SF Bay Area,Los Gatos,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2007-03-02T00:00:00,2007-03,2007-Q1,2007,,USD
/organization/tricipher,TriCipher,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Los Gatos,/organization/vmware,VMware,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,2010-08-31T00:00:00,2010-08,2010-Q3,2010,,USD
/organization/trident-space-defense,Trident Space & Defense,|None|,None,USA,CA,Los Angeles,Torrance,/organization/telecommunication-systems,TeleCommunication Systems,|Mobile|,Mobile,USA,MD,Baltimore,Annapolis,2010-12-13T00:00:00,2010-12,2010-Q4,2010,,USD
/organization/trigence,Trigence,|Software|,Software,USA,NJ,Newark,Jersey City,/organization/appzero,AppZero,|Video|Cloud Computing|Software|,Video,USA,MA,Boston,Andover,2009-01-01T00:00:00,2009-01,2009-Q1,2009,,USD
/organization/trigeo-network-security,TriGeo Network Security,|Security|,Security,USA,ID,Idaho,Post Falls,/organization/solarwinds,SolarWinds,|Software|,Software,USA,TX,Austin,Austin,2011-06-23T00:00:00,2011-06,2011-Q2,2011,,USD
/organization/trimark-2,TriMark,|Service Providers|Food Processing|,Food Processing,USA,MA,Massachusetts,Attleboro,/organization/warburg-pincus,Warburg Pincus,,,USA,NY,New York City,New York,2014-08-12T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/trimax-wireless,Trimax Wireless,|Mobile|,Mobile,USA,FL,"Naples, Florida",Naples,/organization/infrax-systems,Infrax Systems,,,USA,FL,Tampa,Pinellas Park,2010-07-01T00:00:00,2010-07,2010-Q3,2010,"10,000,000",USD
/organization/trimeris,Trimeris,|Biotechnology|,Biotechnology,USA,NC,Raleigh-Durham,Durham,/organization/arigene,Arigene,|Biotechnology|,Biotechnology,KOR,,Seoul,Seoul,2009-10-02T00:00:00,2009-10,2009-Q4,2009,"81,000,000",USD
/organization/trinagy,Trinagy,|Software|,Software,USA,CA,Los Angeles,Torrance,/organization/hewlett-packard,Hewlett-Packard,|Information Technology|Curated Web|,Curated Web,USA,CA,SF Bay Area,Palo Alto,2001-08-28T00:00:00,2001-08,2001-Q3,2001,,USD
/organization/trio-video,Trio Video,|Games|,Games,USA,IL,Chicago,Chicago,/organization/nep-broadcasting,NEP Broadcasting,|Games|,Games,USA,PA,Pittsburgh,Pittsburgh,2012-03-22T00:00:00,2012-03,2012-Q1,2012,,USD
/organization/tripadvisor,TripAdvisor,|Restaurants|Travel|,Restaurants,USA,MA,Boston,Newton,/organization/expedia,Expedia,|Transportation|Ticketing|Hotels|Travel|Curated Web|,Curated Web,USA,WA,Omaha,Bellevue,2005-08-01T00:00:00,2005-08,2005-Q3,2005,,USD
/organization/tripadvisor,TripAdvisor,|Restaurants|Travel|,Restaurants,USA,MA,Boston,Newton,/organization/iac,IAC,|News|,News,USA,NY,New York City,New York,2004-03-16T00:00:00,2004-03,2004-Q1,2004,"210,000,000",USD
/organization/tripath-technology,Tripath Technology,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,San Jose,/organization/etelos,Etelos,|Web Development|Services|CRM|Enterprise Software|,Web Development,USA,CA,SF Bay Area,San Mateo,2008-04-22T00:00:00,2008-04,2008-Q2,2008,,USD
/organization/tripeese,Tripeese,|Career Planning|Travel|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/travefy,Travefy,|Mobile Payments|Social Travel|Online Travel|Hotels|Price Comparison|Online Scheduling|Events|Travel|Curated Web|,Hotels,,,,,2014-06-30T00:00:00,2014-06,2014-Q2,2014,,USD
/organization/tripeese,Tripeese,|Career Planning|Travel|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/travefy,Travefy,|Mobile Payments|Social Travel|Online Travel|Hotels|Price Comparison|Online Scheduling|Events|Travel|Curated Web|,Hotels,,,,,2014-06-30T00:00:00,2014-06,2014-Q2,2014,,USD
/organization/tripit,TripIt,|Social Media|Travel|,Social Media,USA,CA,SF Bay Area,San Francisco,/organization/concur-technologies,Concur Technologies,|Software|,Software,USA,WA,Seattle,Redmond,2011-01-13T00:00:00,2011-01,2011-Q1,2011,"120,000,000",USD
/organization/tripos-international,Tripos International,|Biotechnology|,Biotechnology,USA,MO,St. Louis,St Louis,/organization/woven-systems,Woven Systems,|Web Hosting|,Web Hosting,USA,CA,SF Bay Area,Santa Clara,2006-11-20T00:00:00,2006-11,2006-Q4,2006,"25,600,000",USD
/organization/trippert-labs,Trippert Labs,|Games|iPhone|Mobile|,iPhone,USA,CA,SF Bay Area,Menlo Park,/organization/playdom,Playdom,|Apps|Entertainment|Games|,Games,USA,CA,SF Bay Area,Palo Alto,2009-11-12T00:00:00,2009-11,2009-Q4,2009,,USD
/organization/tripwire,Tripwire,|Software Compliance|Cyber Security|Information Security|Security|Software|,Information Security,USA,OR,"Portland, ME",Portland,/organization/thoma-bravo,Thoma Bravo,|Application Performance Monitoring|Cyber Security|Software|Enterprise Software|,Cyber Security,USA,IL,Chicago,Chicago,2011-05-11T00:00:00,2011-05,2011-Q2,2011,,USD
/organization/triquint-semiconductor,TriQuint Semiconductor,|Semiconductors|,Semiconductors,USA,OR,"Portland, Oregon",Hillsboro,/organization/rf-micro-devices,RF Micro Devices,|Technology|Semiconductors|,Technology,USA,NC,Greensboro,Greensboro,2014-02-24T00:00:00,2014-02,2014-Q1,2014,"1,590,000,000",USD
/organization/tririga,TRIRIGA,|Real Estate|,Real Estate,USA,NV,Las Vegas,Las Vegas,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2011-04-14T00:00:00,2011-04,2011-Q2,2011,,USD
/organization/triton-systems,Triton Systems,|None|,None,USA,MA,Boston,Chelmsford,/organization/dover,Dover,|Enterprise Software|,Enterprise Software,USA,IL,Chicago,Downers Grove,2000-03-08T00:00:00,2000-03,2000-Q1,2000,,USD
/organization/triumph360,Triumph360,|None|,None,USA,CT,Hartford,Stamford,/organization/targetcast-tcm,TargetCast tcm,|Public Relations|,Public Relations,USA,NY,New York City,New York,2010-01-11T00:00:00,2010-01,2010-Q1,2010,,USD
/organization/trius-therapeutics,Trius Therapeutics,|Health Care|Biotechnology|,Health Care,USA,MA,Lexington,Lexington,/organization/cubist-pharmaceuticals,Cubist Pharmaceuticals,|Biotechnology|,Biotechnology,USA,MA,Lexington,Lexington,2013-07-30T00:00:00,2013-07,2013-Q3,2013,"707,000,000",USD
/organization/troika-networks,Troika Networks,|Web Hosting|,Web Hosting,USA,CA,Los Angeles,Westlake Village,/organization/qlogic,QLogic,|Web Hosting|,Web Hosting,USA,CA,Anaheim,Aliso Viejo,2005-10-19T00:00:00,2005-10,2005-Q4,2005,"36,500,000",USD
/organization/tropos-networks,Tropos Networks,|Networking|Internet|Public Relations|,Public Relations,USA,CA,SF Bay Area,Sunnyvale,/organization/abb,ABB,|Technology|Energy|Automotive|Clean Technology|,Technology,CHE,,Zurich,ZÌ__rich,2012-06-01T00:00:00,2012-06,2012-Q2,2012,,USD
/organization/trovix,Trovix,|Search|Consulting|,Search,USA,CA,SF Bay Area,Mountain View,/organization/monster,Monster,|Employment|Search|,Employment,USA,NY,New York City,New York,2008-07-31T00:00:00,2008-07,2008-Q3,2008,"72,500,000",USD
/organization/truaxis,Truaxis,|E-Commerce|,E-Commerce,USA,CA,SF Bay Area,Redwood City,/organization/mastercard,MasterCard,|Business Services|Cloud Data Services|Payments|Software|,Payments,USA,NY,New York City,Purchase,2012-09-06T00:00:00,2012-09,2012-Q3,2012,,USD
/organization/truco-enterprises,Truco Enterprises,|Consumer Goods|Food Processing|,Food Processing,USA,TX,Atlanta,Dallas,/organization/insignia-capital-group,Insignia Capital Group,,,USA,CA,SF Bay Area,Walnut Creek,2014-07-07T00:00:00,2014-07,2014-Q3,2014,,USD
/organization/trueadvantage,TrueAdvantage,|Software|,Software,USA,MA,Boston,Southborough,/organization/insideview,InsideView,|SaaS|Enterprise Software|,SaaS,USA,CA,SF Bay Area,San Francisco,2007-11-01T00:00:00,2007-11,2007-Q4,2007,,USD
/organization/truecommerce,TrueCommerce,|Software|,Software,USA,PA,Pennsylvania,Cranberry,/organization/highjump-software,HighJump Software,|Software|,Software,USA,MN,Twin Cities,Minneapolis,2010-09-27T00:00:00,2010-09,2010-Q3,2010,,USD
/organization/truedemand-software,TrueDemand Software,|Software|,Software,USA,CA,SF Bay Area,Los Gatos,/organization/acosta-sales-marketing,Acosta Sales & Marketing,|Advertising|,Advertising,JPN,,Kochi,Usa,2009-12-03T00:00:00,2009-12,2009-Q4,2009,,USD
/organization/truemors,Truemors,|Social Media|Curated Web|,Social Media,USA,CA,SF Bay Area,Palo Alto,/organization/nowpublic,NowPublic,|News|,News,CAN,BC,Vancouver,Vancouver,2008-07-10T00:00:00,2008-07,2008-Q3,2008,,USD
/organization/truesense-imaging,Truesense Imaging,|Semiconductors|,Semiconductors,USA,NY,"Rochester, MN",Rochester,/organization/on-semiconductor,ON Semiconductor,|Semiconductors|,Semiconductors,USA,AZ,Phoenix,Phoenix,2014-04-03T00:00:00,2014-04,2014-Q2,2014,"92,000,000",USD
/organization/truist,Truist,|Human Resources|Humanitarian|Software|,Software,USA,DC,Washington D.C.,Washington,/organization/alta-equity,Alta Equity,,,,,,,2012-08-07T00:00:00,2012-08,2012-Q3,2012,,USD
/organization/truist,Truist,|Human Resources|Humanitarian|Software|,Software,USA,DC,Washington D.C.,Washington,/organization/front-stream-payments,Front Stream Payments,|Nonprofits|,Nonprofits,USA,TN,SF Bay Area,Brentwood,2014-02-28T00:00:00,2014-02,2014-Q1,2014,,USD
/organization/trulia,Trulia,|Marketplaces|Peer-to-Peer|Mobile|Real Estate|,Peer-to-Peer,USA,CA,SF Bay Area,San Francisco,/organization/zillow,Zillow,|Business Services|Marketplaces|Real Estate|,Business Services,USA,WA,Seattle,Seattle,2014-07-28T00:00:00,2014-07,2014-Q3,2014,"3,500,000,000",USD
/organization/trumpet-local-media,Trumpet Local Media,|Search Marketing|,Search Marketing,USA,CO,Denver,Boulder,/organization/ramblin-jackson,Ramblin Jackson,|Advertising|,Advertising,USA,CO,Denver,Boulder,2013-11-01T00:00:00,2013-11,2013-Q4,2013,,USD
/organization/the-trunk-club,Trunk Club,|Retail|Fashion|,Fashion,USA,IL,Chicago,Chicago,/organization/nordstrom,Nordstrom,|None|,None,USA,WA,Seattle,Seattle,2014-07-31T00:00:00,2014-07,2014-Q3,2014,"350,000,000",USD
/organization/trust-digital,Trust Digital,|Mobile|,Mobile,USA,VA,Washington D.C.,Mclean,/organization/mcafee,McAfee,|Security|,Security,USA,CA,SF Bay Area,Santa Clara,2010-05-24T00:00:00,2010-05,2010-Q2,2010,,USD
/organization/trusted-computer-solutions,Trusted Computer Solutions,|Web Hosting|,Web Hosting,USA,VA,Washington D.C.,Herndon,/organization/raytheon,Raytheon,|Defense|Security|,Defense,USA,MA,Bangor,Waltham,2010-11-04T00:00:00,2010-11,2010-Q4,2010,,USD
/organization/trustedopinion,Trusted Opinion,|Video on Demand|Television|Social Media|,Social Media,USA,CA,SF Bay Area,Palo Alto,/organization/viggle,"Viggle, Inc.",|Multi-level Marketing|Digital Entertainment|,Multi-level Marketing,USA,NY,New York City,New York,2011-01-20T00:00:00,2011-01,2011-Q1,2011,,USD
/organization/trustedid,TrustedID,|Security|,Security,USA,CA,SF Bay Area,Palo Alto,/organization/equifax,Equifax,|Consulting|,Consulting,USA,GA,Atlanta,Atlanta,2013-07-08T00:00:00,2013-07,2013-Q3,2013,"30,000,000",USD
/organization/trusteer,Trusteer,|Banking|Security|,Banking,USA,MA,Boston,Boston,/organization/ibm,IBM,|Software|,Software,USA,NY,New York City,Armonk,2013-08-15T00:00:00,2013-08,2013-Q3,2013,"800,000,000",USD
/organization/trustgo,TrustGo,|Security|,Security,USA,CA,SF Bay Area,Santa Clara,/organization/baidu,Baidu,|Search|,Search,CHN,,Beijing,Beijing,2013-02-01T00:00:00,2013-02,2013-Q1,2013,"36,000,000",USD
/organization/trusthop,TrustHop,|Social Search|Local|Curated Web|,Social Search,USA,CA,SF Bay Area,Redwood City,/organization/linkedin,LinkedIn,|Social Recruiting|Software|Networking|Social Media|,Software,USA,CA,SF Bay Area,Mountain View,2012-01-01T00:00:00,2012-01,2012-Q1,2012,,USD
/organization/truveo,Truveo,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2006-01-10T00:00:00,2006-01,2006-Q1,2006,,CAD
/organization/truviso,Truviso,|Internet|Business Intelligence|Analytics|,Analytics,USA,CA,SF Bay Area,Foster City,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2012-05-04T00:00:00,2012-05,2012-Q2,2012,,USD
/organization/tsavo,Tsavo Media,|Curated Web|,Curated Web,USA,CA,Los Angeles,Santa Monica,/organization/eq-works,EQ works,|Software|,Software,CAN,ON,Toronto,Toronto,2010-05-18T00:00:00,2010-05,2010-Q2,2010,"75,000,000",USD
/organization/tt-design-labs,TT Design Labs,|Hardware + Software|,Hardware + Software,USA,IL,Chicago,Chicago,/organization/logitech,Logitech,|Hardware|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Fremont,2013-06-06T00:00:00,2013-06,2013-Q2,2013,,USD
/organization/tuitioncoach,TuitionCoach,|Software|,Software,USA,CA,SF Bay Area,San Mateo,/organization/simpletuition,SimpleTuition,|Education|Finance|,Education,USA,MA,Boston,Boston,2009-12-01T00:00:00,2009-12,2009-Q4,2009,,USD
/organization/tumbleweed-communications,Tumbleweed Communications,|Telecommunications|,Telecommunications,USA,CA,SF Bay Area,Redwood City,/organization/axway,Axway,|Software|,Software,USA,AZ,Phoenix,Phoenix,2008-06-06T00:00:00,2008-06,2008-Q2,2008,"146,450,000",USD
/organization/tumblr,Tumblr,|Opinions|Postal and Courier Services|Blogging Platforms|Curated Web|,Opinions,USA,NY,New York City,New York,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2013-05-20T00:00:00,2013-05,2013-Q2,2013,"1,100,000,000",USD
/organization/tunes-com,Tunes.com,|E-Commerce|Music|,E-Commerce,USA,IL,Chicago,Chicago,/organization/emusic,eMusic,|Music|Games|,Games,USA,NY,New York City,New York,1999-12-01T00:00:00,1999-12,1999-Q4,1999,"130,000,000",USD
/organization/turbine,Turbine,|Social Games|Games|,Games,USA,CA,SF Bay Area,Redwood City,/organization/warner-bros,Warner Bros.,,,USA,CA,Los Angeles,Burbank,2010-04-20T00:00:00,2010-04,2010-Q2,2010,"160,000,000",USD
/organization/turbo-filtration-corp,Turbo Filtration Corp,|Services|Industrial|,Services,USA,AL,Mobile,Mobile,/organization/reladyne,RelaDyne,,,USA,OH,Cincinnati,Cincinnati,2014-08-05T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/turnpike-global-technologies,Turnpike Global Technologies,|Software|,Software,USA,NY,Buffalo,Buffalo,/organization/xata,XATA,|Software|,Software,USA,MN,Minneapolis,Eden Prairie,2009-12-04T00:00:00,2009-12,2009-Q4,2009,"20,000,000",USD
/organization/tushaus-computer-services,Tushaus Computer Services,|Data Centers|Collaboration|Project Management|Services|IT Management|Enterprise Software|,Data Centers,USA,WI,Milwaukee,Milwaukee,/organization/dedicated-computing,Dedicated Computing,|Hardware + Software|,Hardware + Software,USA,WI,Milwaukee,Waukesha,2011-06-21T00:00:00,2011-06,2011-Q2,2011,,USD
/organization/tutor,Tutor,|Education|,Education,USA,NY,New York City,New York,/organization/iac,IAC,|News|,News,USA,NY,New York City,New York,2013-01-07T00:00:00,2013-01,2013-Q1,2013,,USD
/organization/tutorspree,Tutorspree,|Education|,Education,USA,NY,New York City,New York,/organization/wyzant-com,WyzAnt.com,|Music Education|Tutoring|Service Providers|Marketplaces|Education|Curated Web|,Education,USA,IL,Chicago,Chicago,2014-01-24T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/tuvox,TuVox,|Consulting|,Consulting,USA,CA,SF Bay Area,Cupertino,/organization/westinteractive,westinteractive,|Public Relations|,Public Relations,,,,,2010-07-22T00:00:00,2010-07,2010-Q3,2010,,USD
/organization/tvbythenumbers,TVbytheNumbers,|Entertainment|,Entertainment,USA,CA,SF Bay Area,San Francisco,/organization/tribune-digital-ventures,Tribune Digital Ventures,,,,,,,2014-04-03T00:00:00,2014-04,2014-Q2,2014,,USD
/organization/tw-telecom,TW Telecom,|Telecommunications|,Telecommunications,USA,CO,Denver,Littleton,/organization/level-3,Level 3 Communications,|Content Delivery|Web Hosting|,Content Delivery,USA,CO,Denver,Broomfield,2014-06-16T00:00:00,2014-06,2014-Q2,2014,"5,700,000,000",USD
/organization/twango,Twango,|E-Commerce|Curated Web|,E-Commerce,USA,WA,Seattle,Redmond,/organization/nokia,Nokia,|Mobile|,Mobile,FIN,,Helsinki,Helsinki,2007-07-01T00:00:00,2007-07,2007-Q3,2007,"96,800,000",USD
/organization/tweetphoto,TweetPhoto,|Photo Sharing|Photography|Real Time|Facebook Applications|Twitter Applications|Curated Web|,Photo Sharing,USA,CA,San Diego,San Diego,/organization/ador,ADOR,|Social Media|Social Commerce|News|,Social Commerce,USA,WA,Seattle,Seattle,2011-01-27T00:00:00,2011-01,2011-Q1,2011,,USD
/organization/tweettv,tweetTV,|Television|Twitter Applications|Social Television|Social Media|,Social Media,USA,TX,Austin,Austin,/organization/connectv-com,Connectv.com,|Games|,Games,USA,CA,SF Bay Area,Emeryville,2014-06-30T00:00:00,2014-06,2014-Q2,2014,,USD
/organization/twentysix-new-york,twentysix New York,|Software|,Software,USA,CT,Hartford,Rocky Hill,/organization/tallan,Tallan,|Software|,Software,USA,CT,Hartford,Rocky Hill,2010-08-24T00:00:00,2010-08,2010-Q3,2010,,USD
/organization/twinstrata,TwinStrata,|Cloud Computing|Virtualization|Storage|Cloud Data Services|Enterprise Software|,Enterprise Software,USA,MA,Boston,Natick,/organization/emc,EMC,|Enterprise Software|,Enterprise Software,USA,MA,Boston,Hopkinton,2014-07-08T00:00:00,2014-07,2014-Q3,2014,,USD
/organization/twistage-inc,Twistage,|Services|Advertising|Video|Enterprise Software|,Video,USA,NY,New York City,New York,/organization/perceptive-software,Perceptive Software,|Software|,Software,USA,KS,Shawnee,Shawnee,2013-03-01T00:00:00,2013-03,2013-Q1,2013,,USD
/organization/twistbox-entertainment,Twistbox Entertainment,|Games|,Games,USA,CA,Orange County,Sherman Oaks,/organization/mandalay-media,Mandalay Media,|Software|,Software,USA,CA,Los Angeles,Los Angeles,2008-02-01T00:00:00,2008-02,2008-Q1,2008,,USD
/organization/twisted-pair-solutions,Twisted Pair Solutions,|Software|,Software,USA,WA,Seattle,Seattle,/organization/motorola-solutions,Motorola Solutions,|Enterprise Software|,Enterprise Software,USA,IL,Chicago,Schaumburg,2014-01-02T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/twisted-pixel-games,Twisted Pixel Games,|Games|,Games,USA,TX,Austin,Austin,/organization/microsoft,Microsoft,|Video Games|Software|,Video Games,USA,WA,Seattle,Redmond,2011-10-12T00:00:00,2011-10,2011-Q4,2011,,USD
/organization/twitch,Twitch,|Social Media|Video Streaming|Video Games|Video|,Video Games,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2014-05-18T00:00:00,2014-05,2014-Q2,2014,"1,000,000,000",USD
/organization/twitch,Twitch,|Social Media|Video Streaming|Video Games|Video|,Video Games,USA,CA,SF Bay Area,San Francisco,/organization/amazon,Amazon,|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,Consumer Goods,USA,WA,Seattle,Seattle,2014-08-25T00:00:00,2014-08,2014-Q3,2014,"970,000,000",USD
/organization/twitjump,TwitJump,|Twitter Applications|Messaging|Brand Marketing|Curated Web|,Brand Marketing,USA,UT,Salt Lake City,Salt Lake City,/organization/fundinguniverse,FundingUniverse,|Curated Web|,Curated Web,USA,UT,Salt Lake City,South Jordan,2010-02-10T00:00:00,2010-02,2010-Q1,2010,,USD
/organization/twofish,TwoFish,|E-Commerce|,E-Commerce,USA,CA,SF Bay Area,Redwood City,/organization/livegamer,Live Gamer,|Monetization|Virtual Goods|Games|,Monetization,USA,NY,New York City,New York,2009-08-24T00:00:00,2009-08,2009-Q3,2009,,USD
/organization/txvia,TxVia,|Financial Services|PaaS|Mobile|Finance|,Mobile,USA,NY,New York City,New York,/organization/google,Google,|Software|Video Streaming|Information Technology|Blogging Platforms|Email|Search|,Software,USA,CA,SF Bay Area,Mountain View,2012-04-02T00:00:00,2012-04,2012-Q2,2012,,USD
/organization/tynt,Tynt,|Messaging|,Messaging,USA,UT,Salt Lake City,Salt Lake City,/organization/33across,33Across,|Social Network Media|Advertising|,Advertising,USA,NY,New York City,New York,2012-01-25T00:00:00,2012-01,2012-Q1,2012,,USD
/organization/typekit,Typekit,|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,/organization/adobe-systems,Adobe Systems,|Image Recognition|Design|Photo Editing|Creative|Software|,Photo Editing,USA,CA,SF Bay Area,San Jose,2011-10-03T00:00:00,2011-10,2011-Q4,2011,,USD
/organization/tyrx-pharma,TyRx Pharma,|Biotechnology|,Biotechnology,USA,NJ,Newark,Monmouth Junction,/organization/medtronic,Medtronic,|Medical Devices|Biotechnology|,Medical Devices,USA,MN,Twin Cities,Minneapolis,2014-01-06T00:00:00,2014-01,2014-Q1,2014,"160,000,000",USD
/organization/tysabri,Tysabri,|Medical|Health and Wellness|,Health and Wellness,USA,MA,Boston,Boston,/organization/biogen-idec,Biogen Idec,|Health and Wellness|Biotechnology|,Health and Wellness,USA,MA,Weston,Weston,2013-02-01T00:00:00,2013-02,2013-Q1,2013,"3,250,000,000",USD
/organization/tzero-technologies,TZero Technologies,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,/organization/nds-surgical-imaging,NDS Surgical Imaging,|Medical Devices|Biotechnology|,Medical Devices,,,,,2009-06-16T00:00:00,2009-06,2009-Q2,2009,,USD
/organization/u-systems,U-Systems,|Health and Wellness|,Health and Wellness,USA,CA,SF Bay Area,Sunnyvale,/organization/ge-healthcare,GE Healthcare,|Biotechnology|,Biotechnology,,,,,2012-11-09T00:00:00,2012-11,2012-Q4,2012,,USD
/organization/ubertags,UberTags,|Software|,Software,USA,NY,New York City,New York,/organization/x,[x+1],|Enterprise Software|,Enterprise Software,USA,NY,New York City,New York,2013-02-19T00:00:00,2013-02,2013-Q1,2013,,USD
/organization/ubervu,uberVU,|Software|Analytics|Social Media|,Analytics,USA,MA,Boston,Cambridge,/organization/hootsuite,Hootsuite,|Software|Brand Marketing|Twitter Applications|Big Data Analytics|Online Scheduling|Messaging|Social Media|,Software,CAN,BC,Vancouver,Vancouver,2014-01-22T00:00:00,2014-01,2014-Q1,2014,,USD
/organization/ubmatrix,UBmatrix,|Software|,Software,USA,CA,SF Bay Area,Redwood City,/organization/edgar-online,Edgar Online,|Digital Media|Finance|,Finance,USA,CT,Hartford,Norwalk,2010-06-24T00:00:00,2010-06,2010-Q2,2010,,USD
/organization/ucontrol,uControl,|Energy Management|Home Automation|Security|Software|,Energy Management,USA,TX,Austin,Austin,/organization/icontrol,Icontrol Networks,|Security|,Security,USA,CA,SF Bay Area,Redwood City,2010-11-04T00:00:00,2010-11,2010-Q4,2010,,USD
/organization/ugo-entertainment,UGO Entertainment,|Entertainment|Video Games|Games|Curated Web|,Curated Web,USA,NY,New York City,New York,/organization/hearst-corporation,Hearst Corporation,|Curated Web|,Curated Web,USA,CA,Lucerne Valley,Lucerne Valley,2007-07-01T00:00:00,2007-07,2007-Q3,2007,"85,000,000",USD
/organization/uinta-brewing,Uinta Brewing,|Craft Beer|,Craft Beer,USA,UT,Salt Lake City,Salt Lake City,/organization/riverside,Riverside Company,|None|,None,USA,GA,Atlanta,Atlanta,2014-08-29T00:00:00,2014-08,2014-Q3,2014,,USD
/organization/ulthera,Ulthera,|Health Care|,Health Care,USA,AZ,Phoenix,Mesa,/organization/merz,Merz,|Biotechnology|,Biotechnology,DEU,,DEU - Other,Deutsch,2014-06-26T00:00:00,2014-06,2014-Q2,2014,"600,000,000",USD
/organization/ulticom,Ulticom,|Software|,Software,USA,NJ,Mount Laurel,Mount Laurel,/organization/platinum-equity-llc,Platinum Equity,|None|,None,USA,CA,Los Angeles,Beverly Hills,2010-10-12T00:00:00,2010-10,2010-Q4,2010,,USD
